id	surface	path_or_key	def	current_value	source_layer	readers	live_path	proposed_disposition	reason
P0478	trading.config.json	launchProfiles.backtest-ttp-5k-max.confluence.mtfService.weights.15m	trading.config.json:772	0.1	launchProfile(env-immune)	same accessor as P0060	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0479	trading.config.json	launchProfiles.backtest-ttp-5k-max.confluence.mtfService.weights.30m	trading.config.json:773	0.1	launchProfile(env-immune)	same accessor as P0060	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0480	trading.config.json	launchProfiles.backtest-ttp-5k-max.confluence.mtfService.weights.1h	trading.config.json:774	0.15	launchProfile(env-immune)	same accessor as P0060	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0481	trading.config.json	launchProfiles.backtest-ttp-5k-max.confluence.mtfService.weights.4h	trading.config.json:775	0.17	launchProfile(env-immune)	same accessor as P0060	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0482	trading.config.json	launchProfiles.backtest-ttp-5k-max.confluence.mtfService.weights.1d	trading.config.json:776	0.15	launchProfile(env-immune)	same accessor as P0060	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0483	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableRSI	trading.config.json:781	true	launchProfile(env-immune)	same accessor as P0068	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0484	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableMADynamicSR	trading.config.json:782	true	launchProfile(env-immune)	same accessor as P0069	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0485	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableEMACrossover	trading.config.json:783	true	launchProfile(env-immune)	same accessor as P0070	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0486	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableLiquiditySweep	trading.config.json:784	true	launchProfile(env-immune)	same accessor as P0071	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0487	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableCandlePattern	trading.config.json:785	true	launchProfile(env-immune)	same accessor as P0072	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0488	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableBreakRetest	trading.config.json:786	true	launchProfile(env-immune)	same accessor as P0073	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0489	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableMarketRegime	trading.config.json:787	false	launchProfile(env-immune)	same accessor as P0074	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0490	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableOGZTPO	trading.config.json:788	true	launchProfile(env-immune)	same accessor as P0075	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0491	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableOpeningRangeBreakout	trading.config.json:789	true	launchProfile(env-immune)	same accessor as P0076	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0492	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableSmartMoneySweep	trading.config.json:790	true	launchProfile(env-immune)	same accessor as P0077	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0493	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableNoWickImbalance	trading.config.json:791	true	launchProfile(env-immune)	same accessor as P0078	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0494	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableDonchianBreakout	trading.config.json:792	true	launchProfile(env-immune)	same accessor as P0079	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0495	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enablePropSafeEMAPullback	trading.config.json:793	true	launchProfile(env-immune)	same accessor as P0080	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0496	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableEMATrendRetest	trading.config.json:794	true	launchProfile(env-immune)	same accessor as P0081	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0497	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableRSI2MeanReversion	trading.config.json:795	true	launchProfile(env-immune)	same accessor as P0082	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0498	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.enableTimeSeriesMomentum	trading.config.json:796	true	launchProfile(env-immune)	same accessor as P0083	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0499	trading.config.json	launchProfiles.backtest-ttp-5k-max.pipeline.directionFilter	trading.config.json:797	both	launchProfile(env-immune)	same accessor as P0084	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0500	trading.config.json	launchProfiles.backtest-trey-spec.mode	trading.config.json:801	backtest	launchProfile(env-immune)	same accessor as P0002	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0501	trading.config.json	launchProfiles.backtest-trey-spec.confirmLive	trading.config.json:802	false	launchProfile(env-immune)	same accessor as P0003	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0502	trading.config.json	launchProfiles.backtest-trey-spec.sessionRouter.mode	trading.config.json:804	static	launchProfile(env-immune)	same accessor as P0004	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0503	trading.config.json	launchProfiles.backtest-trey-spec.sessionRouter.staticSession	trading.config.json:805	stocks	launchProfile(env-immune)	same accessor as P0005	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0504	trading.config.json	launchProfiles.backtest-trey-spec.sessionRouter.cryptoSymbols	trading.config.json:806	["BTC-USD"]	launchProfile(env-immune)	same accessor as P0006	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0505	trading.config.json	launchProfiles.backtest-trey-spec.sessionRouter.checkIntervalMs	trading.config.json:807	60000	launchProfile(env-immune)	same accessor as P0007	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0506	trading.config.json	launchProfiles.backtest-trey-spec.sessionRouter.forceCloseOnSessionEnd	trading.config.json:808	true	launchProfile(env-immune)	same accessor as P0008	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0507	trading.config.json	launchProfiles.backtest-trey-spec.sessionRouter.fast	trading.config.json:809	false	launchProfile(env-immune)	same accessor as P0009	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0508	trading.config.json	launchProfiles.backtest-trey-spec.confidence.minTradeConfidence	trading.config.json:812	0.5	launchProfile(env-immune)	same accessor as P0010	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0509	trading.config.json	launchProfiles.backtest-trey-spec.risk.guardMode	trading.config.json:815	off	launchProfile(env-immune)	same accessor as P0011	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0510	trading.config.json	launchProfiles.backtest-trey-spec.risk.venueRailBuffer.enabled	trading.config.json:817	false	launchProfile(env-immune)	same accessor as P0012	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0511	trading.config.json	launchProfiles.backtest-trey-spec.risk.venueRailBuffer.railDrawdownPercent	trading.config.json:818	null	launchProfile(env-immune)	same accessor as P0013	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0512	trading.config.json	launchProfiles.backtest-trey-spec.risk.venueRailBuffer.triggerPercent	trading.config.json:819	null	launchProfile(env-immune)	same accessor as P0014	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0513	trading.config.json	launchProfiles.backtest-trey-spec.risk.venueRailBuffer.releaseOnSessionReset	trading.config.json:820	true	launchProfile(env-immune)	same accessor as P0015	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0514	trading.config.json	launchProfiles.backtest-trey-spec.risk.reconciliationReporter.enabled	trading.config.json:823	false	launchProfile(env-immune)	same accessor as P0016	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0515	trading.config.json	launchProfiles.backtest-trey-spec.risk.reconciliationReporter.alertDeltaDollars	trading.config.json:824	null	launchProfile(env-immune)	same accessor as P0017	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0516	trading.config.json	launchProfiles.backtest-trey-spec.risk.reconciliationReporter.alertDeltaPercent	trading.config.json:825	null	launchProfile(env-immune)	same accessor as P0018	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0517	trading.config.json	launchProfiles.backtest-trey-spec.risk.sessionRiskResponse.enabled	trading.config.json:828	false	launchProfile(env-immune)	same accessor as P0019	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0518	trading.config.json	launchProfiles.backtest-trey-spec.risk.sessionRiskResponse.triggerPercent	trading.config.json:829	null	launchProfile(env-immune)	same accessor as P0020	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0519	trading.config.json	launchProfiles.backtest-trey-spec.risk.sessionRiskResponse.action	trading.config.json:830	alert	launchProfile(env-immune)	same accessor as P0021	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0520	trading.config.json	launchProfiles.backtest-trey-spec.risk.sessionRiskResponse.actionParams	trading.config.json:831	{}	launchProfile(env-immune)	same accessor as P0022	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0521	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.enabled	trading.config.json:836	false	launchProfile(env-immune)	same accessor as P0023	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0522	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.volumeCap.enabled	trading.config.json:838	true	launchProfile(env-immune)	same accessor as P0024	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert: ttp off)
P0523	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.volumeCap.percent	trading.config.json:839	0.05	launchProfile(env-immune)	same accessor as P0025	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0524	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.volumeCap.timeframe	trading.config.json:840	1m	launchProfile(env-immune)	same accessor as P0026	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0525	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.volumeCap.fallbackToMostRecentVolume	trading.config.json:841	true	launchProfile(env-immune)	same accessor as P0027	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0526	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.volumeCap.maxReferenceAgeMs	trading.config.json:842	180000	launchProfile(env-immune)	same accessor as P0028	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0527	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.marketTime.enabled	trading.config.json:845	true	launchProfile(env-immune)	same accessor as P0029	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0528	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.marketTime.blockEntriesAfterCutoff	trading.config.json:846	true	launchProfile(env-immune)	same accessor as P0030	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0529	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.marketTime.liquidationEnabled	trading.config.json:847	true	launchProfile(env-immune)	same accessor as P0031	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0530	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.marketTime.cutoffMinutesBeforeClose	trading.config.json:848	10	launchProfile(env-immune)	same accessor as P0032	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0531	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.marketTime.entryBufferMinutesBeforeCutoff	trading.config.json:849	30	launchProfile(env-immune)	same accessor as P0033	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert; 30 here vs 0 in other backtest profiles)
P0532	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.enabled	trading.config.json:852	true	launchProfile(env-immune)	same accessor as P0034	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0533	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.enforceDailyLossPause	trading.config.json:853	true	launchProfile(env-immune)	same accessor as P0035	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0534	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.enforceMaxLoss	trading.config.json:854	true	launchProfile(env-immune)	same accessor as P0036	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0535	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.accountStartOfDayDate	trading.config.json:855	""	launchProfile(ENV-OVERRIDABLE: TTP_ACCOUNT_START_OF_DAY_DATE)	same accessor as P0037	backtest-only	MOVE-TO-SETTINGS	operational leaf - env CAN override
P0536	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.accountStartOfDayEquity	trading.config.json:856	5000	launchProfile(ENV-OVERRIDABLE: TTP_ACCOUNT_START_OF_DAY_EQUITY)	same accessor as P0038	backtest-only	MOVE-TO-SETTINGS	operational leaf - env CAN override
P0537	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.dailyLossDollars	trading.config.json:857	50	launchProfile(env-immune)	same accessor as P0039	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0538	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.accountLimits.maxLossThresholdEquity	trading.config.json:858	4850	launchProfile(env-immune)	same accessor as P0040	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0539	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.earningsRestriction.enabled	trading.config.json:861	true	launchProfile(env-immune)	same accessor as P0041	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0540	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.earningsRestriction.blockEntries	trading.config.json:862	true	launchProfile(env-immune)	same accessor as P0042	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0541	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.earningsRestriction.manualStatus	trading.config.json:863	null	launchProfile(ENV-OVERRIDABLE: TTP_EARNINGS_STATUS_JSON)	same accessor as P0043	backtest-only	MOVE-TO-SETTINGS	operational leaf - env CAN override
P0542	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.consistency.enabled	trading.config.json:866	true	launchProfile(env-immune)	same accessor as P0044	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0543	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.consistency.maxPositionProfitRatio	trading.config.json:867	0.3	launchProfile(env-immune)	same accessor as P0045	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0544	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.consistency.profitTargetDollars	trading.config.json:868	300	launchProfile(env-immune)	same accessor as P0046	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0545	trading.config.json	launchProfiles.backtest-trey-spec.venueGuards.ttp.consistency.maxProfitTargetInitialBalanceRatio	trading.config.json:869	0.06	launchProfile(env-immune)	same accessor as P0047	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf (inert)
P0546	trading.config.json	launchProfiles.backtest-trey-spec.strategies.soloFilter	trading.config.json:874	[]	launchProfile(backtest env alias SOLO_STRATEGY)	same accessor as P0048	backtest-only	MOVE-TO-SETTINGS	solo filter empty (all strategies)
P0547	trading.config.json	launchProfiles.backtest-trey-spec.strategyBehavior.emaCrossover.entryEventsOnly	trading.config.json:878	true	launchProfile(env-immune)	same accessor as P0049	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0548	trading.config.json	launchProfiles.backtest-trey-spec.strategyBehavior.emaCrossover.confirmBars	trading.config.json:879	1	launchProfile(env-immune)	same accessor as P0050	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0549	trading.config.json	launchProfiles.backtest-trey-spec.strategyBehavior.emaCrossover.warmupBars	trading.config.json:880	200	launchProfile(env-immune)	same accessor as P0051	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
P0550	trading.config.json	launchProfiles.backtest-trey-spec.confluence.mtfBooster.enabled	trading.config.json:885	true	launchProfile(env-immune)	same accessor as P0052	backtest-only	MOVE-TO-SETTINGS	backtest profile leaf
